,tanggal,tweet,label,tweet_baku,detoken_stem
3321,1/15/2021 3:01,b'Vaksin SINOVAC boleh digunakan\nDan Halal.\nDasarnya\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\nKadrun Framing Hoax Vaksin\n#TangkapPendanaFPITeroris https://t.co/Ny5mnJmjO5',positif,vaksin sinovac boleh digunakan dan halal dasarnya,vaksin sinovac boleh guna dan halal dasar
3322,1/15/2021 3:01,b'Vaksinasi aman dan telah diuji oleh presiden\n\nKadrun Framing Hoax Vaksin\n#TangkapPendanaFPITeroris https://t.co/rmchcG9nMI',positif,vaksinasi aman dan telah diuji oleh presiden,vaksinasi aman dan telah uji oleh presiden
3323,1/15/2021 3:02,"b'Guna mencegah masuknya Corona varian baru ke Indonesia, Pemerintah memperpanjang pelarangan WNA masuk Indonesia.\n\nK\xe2\x80\xa6 https://t.co/HAW1v03ibE'",netral,guna mencegah masuknya corona varian baru ke indonesia pemerintah memperpanjang pelarangan wna masuk indonesia,guna cegah masuk corona varian baru ke indonesia perintah panjang larang wna masuk indonesia
3324,1/15/2021 3:02,b'Kebijakan pemerintah sudah tepat.\xf0\x9f\x91\x8d\nIni untuk kebaikan kita semua.\xf0\x9f\x99\x8f\n\nKadrun Framing Hoax Vaksin\xe2\x80\xa6 https://t.co/HoghyXeMxZ',positif,kebijakan pemerintah sudah tepat ini untuk kebaikan kita semua,bijak perintah sudah tepat ini untuk baik kita semua
3325,1/15/2021 3:02,"b'10. Lebih lanjut Menkes jg mengatakan, selain vaksin Sinovac pemerintah jg mendatangkan vaksin lainnya spt, AstraZe\xe2\x80\xa6 https://t.co/pLJ4XBC4V8'",netral,lebih lanjut menkes juga mengatakan selain vaksin sinovac pemerintah juga mendatangkan vaksin lainnya seperti astraze,lebih lanjut menkes juga kata selain vaksin sinovac perintah juga datang vaksin lain seperti astraze
3326,1/15/2021 3:02,b'prosedur vaksin Presiden Jokowi tidak berbeda dengan masyarakat lai\n\nKadrun Framing Hoax Vaksin\xe2\x80\xa6 https://t.co/NBuKf2OEhf',netral,prosedur vaksin presiden jokowi tidak berbeda dengan masyarakat lain,prosedur vaksin presiden jokowi tidak beda dengan masyarakat lain
3327,1/15/2021 3:02,"b'9. Sedangkan vaksin Sinovac yg di Brazil, diujikan utk kalangan 60 tahun keatas sehingga saat vaksinasi jg bisa men\xe2\x80\xa6 https://t.co/cCg7qfTQnt'",netral,sedangkan vaksin sinovac yang di brazil diujikan untuk kalangan enam puluh tahun keatas,sedang vaksin sinovac yang di brazil uji untuk kalang enam puluh tahun atas
3328,1/15/2021 3:02,"b'3. Tak hanya Presiden, sejml tokoh penting, tokoh lintas agama serta lintas profesi jg mengikuti program vaksinasi\xe2\x80\xa6 https://t.co/fDe4tBCAZM'",netral,tak hanya presiden sejumlah tokoh penting tokoh lintas agama serta lintas profesi juga mengikuti program vaksinasi,tak hanya presiden jumlah tokoh penting tokoh lintas agama serta lintas profesi juga ikut program vaksinasi
3329,1/15/2021 3:02,"b'Vaksin Sinovac boleh digunakan karena aman dan halal,\nSudah ada izin dari BPOM dan fatwa dari MUI.\n\nKadrun Framing\xe2\x80\xa6 https://t.co/O9YnGWpgi9'",positif,vaksin sinovac boleh digunakan karena aman dan halal sudah ada izin dari badan pengawas obat dan minuman,vaksin sinovac boleh guna karena aman dan halal sudah ada izin dari badan awas obat dan minum
3330,1/15/2021 3:02,b'2. Vaksin yg digunakan pd tahap pertama vaksinasi adlh vaksin buatan Sinovac yg bekerja sama dgn PT Bio Farma di Ba\xe2\x80\xa6 https://t.co/adUjlqSqZE',netral,vaksin yang digunakan pada tahap pertama vaksinasi adalah vaksin buatan sinovac yang bekerja sama dengan pt bio farma,vaksin yang guna pada tahap pertama vaksinasi adalah vaksin buat sinovac yang kerja sama dengan pt bio farma
3331,1/15/2021 3:02,b'11. Vaksinasi utk kalangan 60 tahun keatas akan dilakukan sampai vaksin yg sesuai tiba. \n\nKadrun Framing Hoax Vaksi\xe2\x80\xa6 https://t.co/34sWmGzl8i',netral,vaksinasi untuk kalangan enam puluh tahun keatas akan dilakukan sampai vaksin yang sesuai tiba,vaksinasi untuk kalang enam puluh tahun atas akan laku sampai vaksin yang sesuai tiba
3332,1/15/2021 3:02,b'Waspadalah thd berita bohong terkait Program Vaksinasi.. selalu pastikan keakuratan sumber berita ya guys \xf0\x9f\x99\x8f\n\nKadrun\xe2\x80\xa6 https://t.co/7zGDDLEp7H',netral,waspadalah terhadap berita bohong terkait program vaksinasi selalu pastikan keakuratan sumber berita ya teman teman,waspada hadap berita bohong kait program vaksinasi selalu pasti akurat sumber berita ya teman teman
3333,1/15/2021 3:04,"b'Untuk semua rakyat indonesia vaksin ini jadi sebuah keharusan yah,tidak boleh tidak\n@danianwar\n@Rustriningsih\xe2\x80\xa6 https://t.co/epEoeZS4Su'",netral,untuk semua rakyat indonesia vaksin ini jadi sebuah keharusan yah tidak boleh tidak,untuk semua rakyat indonesia vaksin ini jadi buah harus yah tidak boleh tidak
3334,1/15/2021 3:05,b'Apakah Suntik Vaksin Covid-19 Membatalkan Puasa?\n\nhttps://t.co/686GlMCehB https://t.co/1W8GGUnScZ',netral,apakah suntik vaksin covid membatalkan puasa,apakah suntik vaksin covid batal puasa
3335,1/15/2021 3:05,b'Vaksin melindungi negeri\nVaksin menjadikan Indonesia sehat \nKadrun Framing Hoax Vaksin\n#TangkapPendanaFPITeroris https://t.co/vonnuCGdZ7',positif,vaksin melindungi negeri vaksin menjadikan indonesia sehat,vaksin lindung negeri vaksin jadi indonesia sehat
3336,1/15/2021 3:08,"b'Atau seseorang yg udh divaksin bukan berarti 100% kebal thd COVID-19, masih ada kemungkinan dapat terinfeksi. Hanya\xe2\x80\xa6 https://t.co/bka8OcyvWF'",netral,atau seseorang yang udah divaksin bukan berarti kebal terhadap covid masih ada kemungkinan dapat terinfeksi,atau orang yang udah vaksin bukan arti kebal hadap covid masih ada mungkin dapat infeksi
3337,1/15/2021 3:08,b'Ayo Jangan Takut Divaksin yaa! \nKapolda Sumut Menjadi penerima Ke2 Pelaksanaan Vaksinasi Covid-19 Perdana Di PROVIN\xe2\x80\xa6 https://t.co/0Jf9cu697I',positif,ayo jangan takut divaksin ya kepolisian daerah sumatera utara menjadi penerima ke pelaksanaan vaksinasi covid perdana,ayo jangan takut vaksin ya polisi daerah sumatera utara jadi terima ke laksana vaksinasi covid perdana
3338,1/15/2021 3:09,b'Rosan menjadi salah satu penerima awal vaksin Covid-19 yang mewakili kalangan pengusaha. Selepas penyuntikan vaksin\xe2\x80\xa6 https://t.co/kytCBrB488',netral,rosan menjadi salah satu penerima awal vaksin covid yang mewakili kalangan pengusaha selepas penyuntikan vaksin,ros jadi salah satu terima awal vaksin covid yang wakil kalang usaha lepas sunti vaksin
3339,1/15/2021 3:09,"b'@joepo_m sekedar info ya, kita itu pake 4 jenis vaksin. bukan hanya dri China aja lol'",netral,sekedar info ya kita itu pakai jenis vaksin bukan hanya dari cina aja,dar info ya kita itu pakai jenis vaksin bukan hanya dari cina aja
3340,1/15/2021 3:10,b'Fungsi dari vaksin ini y supaya rakyat indonesia terbebas dari covid-19\n@PP_TIDAR\n@LukasEnembe\n@langithijauku\xe2\x80\xa6 https://t.co/KDFdbwDhv3',positif,fungsi dari vaksin ini ya supaya rakyat indonesia terbebas dari covid,fungsi dari vaksin ini ya supaya rakyat indonesia bebas dari covid
3341,1/15/2021 3:10,"b'Setelah di vaksin itu bukan berarti kita jadi bebas keluyuran tanpa masker lho ya, karena masih ada pendapat berpot\xe2\x80\xa6 https://t.co/OQsqoye8xr'",netral,setelah divaksin itu bukan berarti kita jadi bebas keluyuran tanpa masker ya,telah vaksin itu bukan arti kita jadi bebas keluyur tanpa masker ya
3342,1/15/2021 3:10,"b'Vaksin Covid-19 Mulai Terdistribusi, Kadin Optimistis Usaha Perikanan Terus Menggeliat https://t.co/BxbyjHhgFi'",netral,vaksin covid mulai terdistribusi kadin optimistis usaha perikanan terus menggeliat,vaksin covid mulai distribusi kadin optimistis usaha ikan terus geliat
3343,1/15/2021 3:12,b'6. Masyarakat dihimbau agar tidak terpengaruh dgn berbagai berita dan informasi hoax yg beredar terkait vaksin. \n\nK\xe2\x80\xa6 https://t.co/XaRGdbRAE3',netral,masyarakat dihimbau agar tidak terpengaruh dengan berbagai berita dan informasi hoaks yang beredar terkait vaksin,masyarakat dihimbau agar tidak pengaruh dengan bagai berita dan informasi hoaks yang edar kait vaksin
3344,1/15/2021 3:15,"b'https://t.co/yoP7xPb2o3\nVAKSIN buatan Sinovac diberikan pada orang rentang usia 18-59 tahun.\nSementara itu, Wapres\xe2\x80\xa6 https://t.co/TmoPeKlsfe'",netral,vaksin buatan sinovac diberikan pada orang rentang usia enam puluh tahun,vaksin buat sinovac beri pada orang rentang usia enam puluh tahun
3345,1/15/2021 3:15,"b'Vaksin juga perlu waktu untuk bangun imunitas, dikiranya mie instan apa abis masak langsung makan.. https://t.co/CSF3g0ZyK6'",netral,vaksin juga perlu waktu untuk bangun imunitas dikiranya mie instan apa abis masak langsung makan,vaksin juga perlu waktu untuk bangun imunitas kira mie instan apa abis masak langsung makan
3346,1/15/2021 3:16,"b'@catrescuedotid Belum vaksin belum steril,'",netral,belum vaksin belum steril,belum vaksin belum steril
3347,1/15/2021 3:18,b'bumil dan busui belum boleh vaksin ya?',netral,ibu hamil dan ibu menyusui belum boleh vaksin ya,ibu hamil dan ibu susu belum boleh vaksin ya
3348,1/15/2021 3:18,b'Presiden Jokowi telah menerima suntikan vaksin Covid-19 dan terbukti aman\n#VaksinHalal https://t.co/38aHSLpFjO',positif,presiden jokowi telah menerima suntikkan vaksin covid dan terbukti aman,presiden jokowi telah terima suntik vaksin covid dan bukti aman
3349,1/15/2021 3:18,"b'Tahapannya sama saja.\n\nSebelum vaksin disuntikkan, Jokowi melewati sejumlah pemeriksaan untuk mengetahui kelayakan\xe2\x80\xa6 https://t.co/FH2YdTxm8H'",netral,tahapannya sama saja sebelum vaksin disuntikkan jokowi melewati sejumlah pemeriksaan untuk mengetahui kelayakan,tahap sama saja belum vaksin suntik jokowi lewat jumlah periksa untuk tahu layak
3350,1/15/2021 3:19,"b'@eltzcha Amiin, semoga cepat semua dapat vaksin ya kak, stay safe there kak'",netral,amin semoga cepat semua dapat vaksin ya kak,amin moga cepat semua dapat vaksin ya kak
3351,1/15/2021 3:19,b'@azharovichII Yg tdk mau divaksin kumpulkan saja dihutan semuanya \xf0\x9f\x98\x9c                Kadrun Framing Hoax Vaksin\xe2\x80\xa6 https://t.co/R9FfnF4Hm9',netral,yang tidak mau divaksin kumpulkan saja dihutan semuanya,yang tidak mau vaksin kumpul saja hut semua
3352,1/15/2021 3:20,b'@maeihave Ada vaksin kedua nya mbak?',netral,ada vaksin keduanya mbak,ada vaksin dua mbak
3353,1/15/2021 3:20,b'Pekerja medis jadi kelompok pertama yang menerima vaksin Sinovac di Turki. #kumparanNews https://t.co/k7E4TrWtAN',netral,pekerja medis jadi kelompok pertama yang menerima vaksin sinovac di turki,kerja medis jadi kelompok pertama yang terima vaksin sinovac di turki
3354,1/15/2021 3:21,"b'Kalau sudah ada vaksinnya kan, kan ini vaksin untuk umur di atas 60 belum ada,""\n\nKadrun Framing Hoax Vaksin\n#TangkapPendanaFPITeroris'",netral,kalau sudah ada vaksinnya kan kan ini vaksin untuk umur di atas belum ada,kalau sudah ada vaksin kan kan ini vaksin untuk umur di atas belum ada
3355,1/15/2021 3:23,"b'PimpinAN DAERAh terlebih dahulu di suntik vaksin, agar warga masyarakat nya tidak takut.\n#VaksinUntukSemua\xe2\x80\xa6 https://t.co/peVBx3eBTQ'",netral,pimpinan daerah terlebih dahulu disuntik vaksin agar warga masyarakat nya tidak takut,pimpin daerah lebih dahulu suntik vaksin agar warga masyarakat nya tidak takut
3356,1/15/2021 3:25,"b'@FirzaHusain iyaa...,kan 2x vaksin...,stlh 2x vaksin pun...,kt hrs ttp pk prokes..,jaga stamina..daelel....\n\nini ma\xe2\x80\xa6 https://t.co/eFHYLTdYtE'",netral,iya kan kali vaksin setelah kali vaksin pun kita harus tetap menaati prokes jaga stamina dll,iya kan kali vaksin telah kali vaksin pun kita harus tetap taat prokes jaga stamina dll
3357,1/15/2021 3:26,b'Waspada provokasi dan hoax menolak vaksin baik dari luar negeri maupaun dari dalam negeri semua ada kepentingan pol\xe2\x80\xa6 https://t.co/pV3GhpZ6xV',netral,waspada provokasi dan hoax menolak vaksin baik dari luar negeri maupaun dari dalam negeri semua ada kepentingan politik terutama para kadrun yang bikin keruh negeri ini,waspada provokasi dan hoax tolak vaksin baik dari luar negeri maupaun dari dalam negeri semua ada penting politik utama para kadrun yang bikin keruh negeri ini
3358,1/15/2021 3:27,b'@burhanalfaris @_seaturtle084 Vaksin itu gk serta merta langsung kebal dari corona. Karena ada proses penyuntikan lg.',netral,vaksin itu tidak serta merta langsung kebal dari corona karena ada proses penyuntikan lagi,vaksin itu tidak serta merta langsung kebal dari corona karena ada proses sunti lagi
3359,1/15/2021 3:29,b'@TirtoID Vaksin kan ngk bikin tubuh kebal virus 100%. Jgn ngadi2 deh',netral,vaksin kan tidak bikin tubuh kebal virus jangan mengadangada,vaksin kan tidak bikin tubuh kebal virus jangan mengadangada
3360,1/15/2021 3:30,b'@TirtoID Emg yakin setelah vaksin aman dr covid?\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',positif,memang yakin setelah vaksin aman dari covid,memang yakin telah vaksin aman dari covid
3361,1/15/2021 3:32,b'Kayaknya perlu ada sosialisasi atau iklan layanan masyarakat klarifikasi antara vaksin sm obat https://t.co/59N5VXL0kc',netral,sepertinya perlu ada sosialisasi atau iklan layanan masyarakat klarifikasi antara vaksin sama obat,seperti perlu ada sosialisasi atau iklan layan masyarakat klarifikasi antara vaksin sama obat
3362,1/15/2021 3:34,b'@CNNIndonesia Tolong jelaskan ke masyarakat .cara kerja vaksin ini secara detail kalo perlu pakai 3D penjelasannya.',netral,tolong jelaskan ke masyarakat cara kerja vaksin ini secara detail kalau perlu pakai d dipenjelasannya,tolong jelas ke masyarakat cara kerja vaksin ini cara detail kalau perlu pakai d jelas
3363,1/15/2021 3:36,b'Berharap masyarakat Indonesia lebih melek vaksin sih. Biar gak ada kejadian luar biasa macem Difteri dulu.\nApalagi\xe2\x80\xa6 https://t.co/Uf7iDRMyD6',netral,berharap masyarakat indonesia lebih melek vaksin sih biar tidak ada kejadian luar biasa seperti difteri dulu apalagi anak kan amanah tanggung jawab jangan sampai menyesel dikemudian hari,harap masyarakat indonesia lebih melek vaksin sih biar tidak ada jadi luar biasa seperti difteri dulu apalagi anak kan amanah tanggung jawab jangan sampai sel kemudi hari
3364,1/15/2021 3:54,"b'Ngapain takut efek vaksin kalo abis naik motor lu makan bakwan terus rebahan di kasur tanpa ganti baju, bro https://t.co/bk7KejIIg9'",netral,kenapa harus takut dengan efek vaksin kalau sesudah naik motor kamu makan bakwan dan berbaring di kasur tanpa ganti baju bung,kenapa harus takut dengan efek vaksin kalau sudah naik motor kamu makan bakwan dan baring di kasur tanpa ganti baju bung
3365,1/15/2021 3:55,"b'@ferdiriva Dok, nanya, maksudnya \xe2\x80\x9ctidak untuk diberikan ke yang sudah pernah terkonfirmasi COVID-19\xe2\x80\x9d itu maksudnya\xe2\x80\xa6 https://t.co/Vgtdr4NCab'",netral,dok bertanya maksudnya tidak untuk diberikan kepada yang sudah pernah terkonfirmasi covid itu maksudnya apa,dok tanya maksud tidak untuk beri kepada yang sudah pernah konfirmasi covid itu maksud apa
3366,1/15/2021 4:00,"b'ngapain takut efek samping vaksin, u kan sebat aj gk mikir efek samping'",netral,buat apa takut efek samping vaksin kamu saja merokok tidak memikirkan efek samping,buat apa takut efek samping vaksin kamu saja rokok tidak pikir efek samping
3367,1/15/2021 4:01,"b'@Mdy_Asmara1701 Bukannya kalau sudah terinveksi Covid-19 tidak boleh di Vaksin, karena efek ya justru akan membahay\xe2\x80\xa6 https://t.co/cd3O3hrtc8'",netral,bukannya kalau sudah terinveksi covid tidak boleh divaksin karena efeknya justru akan membahayakan,bukan kalau sudah terinveksi covid tidak boleh vaksin karena efek justru akan bahaya
3368,1/15/2021 4:02,"b'....\nmemang benar menolak vaksin bisa dikatakan hak, tapi ya jangan sampai memprovokasi rakyat lainnya donk, apalag\xe2\x80\xa6 https://t.co/RlJODv2VC6'",netral,memang benar menolak vaksin bisa dikatakan hak tapi ya jangan sampai memprovokasi rakyat lainnya,memang benar tolak vaksin bisa kata hak tapi ya jangan sampai provokasi rakyat lain
3369,1/15/2021 4:05,b'@maghfirayf Yakin ga yakin ttp vaksin',positif,yakin tak yakin tetap vaksin,yakin tak yakin tetap vaksin
3370,1/15/2021 4:08,b'jangan hanya bicara menolak namun tanpa solusi.\n\nTrus ada yang menolak vaksin karena vaksin yang di suntikan itu va\xe2\x80\xa6 https://t.co/oSPbqY81km',netral,jangan hanya bicara menolak namun tanpa solusi,jangan hanya bicara tolak namun tanpa solusi
3371,1/15/2021 4:10,b'@Ronnie_Rusli #Izin Tanya out of topic | prof apakah vaksin yg di suntikkan harus masuk ke otot atau bisa diluar ot\xe2\x80\xa6 https://t.co/XIu3AQe2GG',netral,tanya di luar topik prof apakah vaksin yang disuntikkan harus masuk ke otot atau bisa diluar otot,tanya di luar topik prof apakah vaksin yang suntik harus masuk ke otot atau bisa luar otot
3372,1/15/2021 4:12,b'Disuntik vaksin sinovac rasanya gmn?',netral,disuntik vaksin sinovac rasanya bagaimana,suntik vaksin sinovac rasa bagaimana
3373,1/15/2021 4:17,b'Yang ngeri dari vaksin adalah jarum suntik. Gua takut disuntik wei tulong \xf0\x9f\x98\xb7',negatif,yang menakutkan dari vaksin adalah jarum suntik aku takut disuntik tolong,yang takut dari vaksin adalah jarum suntik aku takut suntik tolong
3374,1/15/2021 4:19,b'tapi alangkah baiknya untuk tidak menyepelekan sejawat sendiri hanya karena soal pemberian vaksin kemarin.. bayangi\xe2\x80\xa6 https://t.co/mOjUe7iK4m',netral,tapi alangkah baiknya untuk tidak menyepelekan sejawat sendiri hanya karena soal pemberian vaksin kemarin,tapi alangkah baik untuk tidak sepele jawat sendiri hanya karena soal beri vaksin kemarin
3375,1/15/2021 5:34,"b'ya ga gini jg konsepnya mas, kalo misal lu udah di vaksin terus mau pergi atau party ga pake masker gitu? ada jamin\xe2\x80\xa6 https://t.co/ngWrtsUuRT'",netral,ya tidak begini juga konsepnya mas kalau misal kamu sudah divaksin terus mau pergi atau pesta tidak pakai masker gitu,ya tidak begini juga konsep mas kalau misal kamu sudah vaksin terus mau pergi atau pesta tidak pakai masker gitu
3376,1/15/2021 5:35,"b'Lewat 24jam paska vaksin covid, tidak ada keluhan.'",netral,lewat dua puluh empat jam paska vaksin covid tidak ada keluhan,lewat dua puluh empat jam paska vaksin covid tidak ada keluh
3377,1/15/2021 5:36,"b'Apa salah dari sebuah vaksin si? Kalo nggak mau divaksin yaa jangan koar koar nggak jelas gitu ih, apalagi ditambah\xe2\x80\xa6 https://t.co/zwSD159jP1'",netral,apa salah dari sebuah vaksin kalau tidak mau divaksin ya jangan koar koar tidak jelas gitu,apa salah dari buah vaksin kalau tidak mau vaksin ya jangan koar koar tidak jelas gitu
3378,1/15/2021 5:36,b'@Sujilampung2 @detikcom Kebal untuk melawan virus bukan berarti kebal tidak bisa terinveksi virus\n\nVaksin berfungsi\xe2\x80\xa6 https://t.co/wQg25fxIPu',netral,kebal untuk melawan virus bukan berarti kebal tidak bisa terinveksi virus,kebal untuk lawan virus bukan arti kebal tidak bisa terinveksi virus
3379,1/15/2021 5:36,b'vaksin mana ada kimianya anjing \xf0\x9f\x98\xad kan cuma isi materi genetik virus doang \xf0\x9f\x98\xad dah govlok bangga bgt lgi https://t.co/xnx1xWaK7V',netral,vaksin mana ada kimianya kan cuma isi materi genetik virus,vaksin mana ada kimia kan cuma isi materi genetik virus
